#lambda (Ang), continuum-normalized flux
7665.220, 0.9711
7665.360, 0.9747
7665.500, 0.9786
7665.640, 0.9827
7665.780, 0.9865
7665.920, 0.9898
7666.060, 0.9926
7666.200, 0.9949
7666.340, 0.9966
7666.480, 0.9978
7666.620, 0.9986
7666.760, 0.9992
7666.900, 0.9995
7667.040, 0.9997
7667.180, 0.9998
7667.320, 0.9999
7667.460, 0.9999
7667.600, 0.9999
7667.740, 0.9999
7667.880, 0.9999
7668.020, 0.9998
7668.160, 0.9998
7668.300, 0.9997
7668.440, 0.9996
7668.580, 0.9995
7668.720, 0.9994
7668.860, 0.9992
7669.000, 0.9991
7669.140, 0.9990
7669.280, 0.9988
7669.420, 0.9987
7669.560, 0.9987
7669.700, 0.9987
7669.840, 0.9987
7669.980, 0.9988
7670.120, 0.9989
7670.260, 0.9991
7670.400, 0.9992
7670.540, 0.9994
7670.680, 0.9995
7670.820, 0.9996
7670.960, 0.9997
7671.100, 0.9998
7671.240, 0.9998
7671.380, 0.9999
7671.520, 0.9999
7671.660, 0.9999
7671.800, 0.9999
7671.940, 0.9999
7672.080, 0.9999
7672.220, 0.9999
7672.360, 0.9999
7672.500, 0.9999
7672.640, 0.9999
7672.780, 0.9999
7672.920, 0.9999
7673.060, 0.9999
7673.200, 0.9999
7673.340, 0.9999
7673.480, 0.9999
7673.620, 0.9999
7673.760, 1.0000
7673.900, 1.0000
7674.040, 1.0000
7674.180, 1.0000
7674.320, 1.0000
7674.460, 1.0000
7674.600, 1.0000
7674.740, 1.0000
7674.880, 0.9999
7675.020, 0.9999
7675.160, 0.9999
7675.300, 0.9999
7675.440, 0.9999
7675.580, 0.9999
7675.720, 0.9999
7675.860, 0.9999
7676.000, 0.9999
7676.140, 0.9999
7676.280, 0.9999
7676.420, 0.9999
7676.560, 0.9999
7676.700, 0.9999
7676.840, 0.9999
7676.980, 0.9999
7677.120, 0.9999
7677.260, 0.9999
7677.400, 0.9999
7677.540, 0.9999
7677.680, 0.9999
7677.820, 0.9999
7677.960, 0.9999
7678.100, 0.9999
7678.240, 0.9998
7678.380, 0.9998
7678.520, 0.9997
7678.660, 0.9996
7678.800, 0.9994
7678.940, 0.9992
7679.080, 0.9988
7679.220, 0.9984
7679.360, 0.9979
7679.500, 0.9974
7679.640, 0.9968
7679.780, 0.9962
7679.920, 0.9957
7680.060, 0.9954
7680.200, 0.9952
7680.340, 0.9952
7680.480, 0.9954
7680.620, 0.9957
7680.760, 0.9962
7680.900, 0.9968
7681.040, 0.9973
7681.180, 0.9979
7681.320, 0.9984
7681.460, 0.9988
7681.600, 0.9992
7681.740, 0.9994
7681.880, 0.9996
7682.020, 0.9997
7682.160, 0.9998
7682.300, 0.9999
7682.440, 0.9999
7682.580, 0.9999
7682.720, 0.9999
7682.860, 0.9999
7683.000, 0.9999
7683.140, 0.9999
7683.280, 0.9999
7683.420, 0.9999
7683.560, 0.9999
7683.700, 0.9999
7683.840, 0.9999
7683.980, 0.9999
7684.120, 0.9999
7684.260, 0.9999
7684.400, 0.9999
7684.540, 0.9999
7684.680, 0.9999
7684.820, 0.9999
7684.960, 0.9999
7685.100, 0.9999
7685.240, 0.9998
7685.380, 0.9998
7685.520, 0.9998
7685.660, 0.9998
7685.800, 0.9998
7685.940, 0.9999
7686.080, 0.9999
7686.220, 0.9999
7686.360, 0.9999
7686.500, 0.9999
7686.640, 0.9999
7686.780, 0.9999
7686.920, 0.9999
7687.060, 0.9999
7687.200, 0.9999
7687.340, 0.9998
7687.480, 0.9998
7687.620, 0.9998
7687.760, 0.9997
7687.900, 0.9996
7688.040, 0.9995
7688.180, 0.9995
7688.320, 0.9994
7688.460, 0.9993
7688.600, 0.9993
7688.740, 0.9992
7688.880, 0.9992
7689.020, 0.9993
7689.160, 0.9993
7689.300, 0.9993
7689.440, 0.9994
7689.580, 0.9994
7689.720, 0.9995
7689.860, 0.9995
7690.000, 0.9994
7690.140, 0.9993
7690.280, 0.9991
7690.420, 0.9989
7690.560, 0.9986
7690.700, 0.9982
7690.840, 0.9977
7690.980, 0.9973
7691.120, 0.9969
7691.260, 0.9965
7691.400, 0.9963
7691.540, 0.9962
7691.680, 0.9962
7691.820, 0.9964
7691.960, 0.9967
7692.100, 0.9971
7692.240, 0.9975
7692.380, 0.9980
7692.520, 0.9984
7692.660, 0.9988
7692.800, 0.9991
7692.940, 0.9994
7693.080, 0.9995
7693.220, 0.9997
7693.360, 0.9998
7693.500, 0.9999
7693.640, 0.9999
7693.780, 0.9999
7693.920, 0.9999
7694.060, 0.9999
7694.200, 0.9999
7694.340, 0.9999
7694.480, 0.9999
7694.620, 0.9999
7694.760, 0.9998
7694.900, 0.9998
7695.040, 0.9998
7695.180, 0.9997
7695.320, 0.9997
7695.460, 0.9997
7695.600, 0.9996
7695.740, 0.9996
7695.880, 0.9996
7696.020, 0.9996
7696.160, 0.9996
7696.300, 0.9996
7696.440, 0.9996
7696.580, 0.9996
7696.720, 0.9996
7696.860, 0.9996
7697.000, 0.9995
7697.140, 0.9993
7697.280, 0.9990
7697.420, 0.9985
7697.560, 0.9978
7697.700, 0.9968
7697.840, 0.9954
7697.980, 0.9938
7698.120, 0.9918
7698.260, 0.9897
7698.400, 0.9875
7698.540, 0.9855
7698.680, 0.9839
7698.820, 0.9828
7698.960, 0.9823
7699.100, 0.9826
7699.240, 0.9836
7699.380, 0.9852
7699.520, 0.9871
7699.660, 0.9893
7699.800, 0.9914
7699.940, 0.9934
7700.080, 0.9952
7700.220, 0.9966
7700.360, 0.9977
7700.500, 0.9985
7700.640, 0.9990
7700.780, 0.9994
7700.920, 0.9997
7701.060, 0.9998
7701.200, 0.9999
7701.340, 0.9999
7701.480, 0.9999
7701.620, 1.0000
7701.760, 1.0000
7701.900, 1.0000
7702.040, 1.0000
7702.180, 1.0000
7702.320, 1.0000
7702.460, 1.0000
7702.600, 1.0000
7702.740, 1.0000
7702.880, 1.0000
7703.020, 1.0000
7703.160, 1.0000
7703.300, 1.0000
7703.440, 1.0000
7703.580, 1.0000
7703.720, 1.0000
7703.860, 1.0000
7704.000, 1.0000
7704.140, 1.0000
7704.280, 1.0000
7704.420, 1.0000
7704.560, 1.0000
7704.700, 1.0000
7704.840, 1.0000
7704.980, 1.0000
7705.120, 1.0000
7705.260, 1.0000
7705.400, 1.0000
7705.540, 1.0000
7705.680, 1.0000
7705.820, 1.0000
7705.960, 1.0000
7706.100, 1.0000
7706.240, 1.0000
7706.380, 1.0000
7706.520, 1.0000
7706.660, 1.0000
7706.800, 1.0000
7706.940, 1.0000
7707.080, 1.0000
7707.220, 1.0000
7707.360, 1.0000
7707.500, 1.0000
7707.640, 1.0000
7707.780, 0.9999
7707.920, 0.9999
7708.060, 0.9999
7708.200, 0.9999
7708.340, 0.9999
7708.480, 0.9999
7708.620, 0.9998
7708.760, 0.9997
7708.900, 0.9996
7709.040, 0.9994
7709.180, 0.9992
7709.320, 0.9989
7709.460, 0.9985
7709.600, 0.9981
7709.740, 0.9976
7709.880, 0.9972
7710.020, 0.9967
7710.160, 0.9964
7710.300, 0.9961
7710.440, 0.9958
7710.580, 0.9957
7710.720, 0.9956
7710.860, 0.9956
7711.000, 0.9955
7711.140, 0.9955
7711.280, 0.9955
7711.420, 0.9955
7711.560, 0.9955
7711.700, 0.9956
7711.840, 0.9958
7711.980, 0.9961
7712.120, 0.9964
7712.260, 0.9968
7712.400, 0.9971
7712.540, 0.9974
7712.680, 0.9976
7712.820, 0.9976
7712.960, 0.9975
7713.100, 0.9971
7713.240, 0.9964
7713.380, 0.9955
7713.520, 0.9944
7713.660, 0.9931
7713.800, 0.9918
7713.940, 0.9906
7714.080, 0.9896
7714.220, 0.9890
7714.360, 0.9887
7714.500, 0.9888
7714.640, 0.9892
7714.780, 0.9900
7714.920, 0.9910
7715.060, 0.9921
7715.200, 0.9931
7715.340, 0.9942
7715.480, 0.9951
7715.620, 0.9959
7715.760, 0.9966
7715.900, 0.9972
7716.040, 0.9977
7716.180, 0.9982
7716.320, 0.9986
7716.460, 0.9989
7716.600, 0.9992
7716.740, 0.9994
7716.880, 0.9996
7717.020, 0.9997
7717.160, 0.9998
7717.300, 0.9999
7717.440, 0.9999
7717.580, 0.9999
7717.720, 0.9999
7717.860, 0.9999
7718.000, 0.9998
7718.140, 0.9998
7718.280, 0.9997
7718.420, 0.9997
7718.560, 0.9996
7718.700, 0.9995
7718.840, 0.9995
7718.980, 0.9995
7719.120, 0.9995
7719.260, 0.9995
7719.400, 0.9995
7719.540, 0.9995
7719.680, 0.9996
7719.820, 0.9996
7719.960, 0.9997
7720.100, 0.9997
7720.240, 0.9998
7720.380, 0.9998
7720.520, 0.9998
7720.660, 0.9998
7720.800, 0.9998
7720.940, 0.9998
7721.080, 0.9998
7721.220, 0.9998
7721.360, 0.9998
7721.500, 0.9997
7721.640, 0.9997
7721.780, 0.9996
7721.920, 0.9996
7722.060, 0.9995
7722.200, 0.9993
7722.340, 0.9992
7722.480, 0.9991
7722.620, 0.9990
7722.760, 0.9989
7722.900, 0.9988
7723.040, 0.9988
7723.180, 0.9988
7723.320, 0.9988
7723.460, 0.9989
7723.600, 0.9990
7723.740, 0.9991
7723.880, 0.9993
7724.020, 0.9994
7724.160, 0.9995
7724.300, 0.9996
7724.440, 0.9997
7724.580, 0.9997
7724.720, 0.9997
7724.860, 0.9998
7725.000, 0.9998
7725.140, 0.9998
7725.280, 0.9998
7725.420, 0.9997
7725.560, 0.9997
7725.700, 0.9996
7725.840, 0.9995
7725.980, 0.9993
7726.120, 0.9989
7726.260, 0.9984
7726.400, 0.9977
7726.540, 0.9968
7726.680, 0.9957
7726.820, 0.9944
7726.960, 0.9930
7727.100, 0.9916
7727.240, 0.9904
7727.380, 0.9894
7727.520, 0.9888
7727.660, 0.9887
7727.800, 0.9890
7727.940, 0.9897
7728.080, 0.9908
7728.220, 0.9921
7728.360, 0.9935
7728.500, 0.9948
7728.640, 0.9961
7728.780, 0.9971
7728.920, 0.9980
7729.060, 0.9986
7729.200, 0.9991
7729.340, 0.9994
7729.480, 0.9996
7729.620, 0.9998
7729.760, 0.9998
7729.900, 0.9999
7730.040, 0.9999
7730.180, 0.9999
7730.320, 0.9999
7730.460, 0.9999
7730.600, 0.9999
7730.740, 0.9999
7730.880, 1.0000
7731.020, 1.0000
7731.160, 1.0000
7731.300, 1.0000
7731.440, 1.0000
7731.580, 1.0000
7731.720, 1.0000
7731.860, 1.0000
7732.000, 0.9999
7732.140, 0.9999
7732.280, 0.9999
7732.420, 0.9999
7732.560, 0.9999
7732.700, 0.9999
7732.840, 0.9999
7732.980, 0.9998
7733.120, 0.9998
7733.260, 0.9998
7733.400, 0.9998
7733.540, 0.9997
7733.680, 0.9997
7733.820, 0.9997
7733.960, 0.9997
7734.100, 0.9997
7734.240, 0.9998
7734.380, 0.9998
7734.520, 0.9998
7734.660, 0.9998
7734.800, 0.9998
7734.940, 0.9998
7735.080, 0.9999
7735.220, 0.9999
7735.360, 0.9999
7735.500, 0.9999
7735.640, 0.9999
7735.780, 0.9999
7735.920, 0.9999
7736.060, 0.9999
7736.200, 0.9999
7736.340, 0.9999
7736.480, 0.9999
7736.620, 0.9999
7736.760, 0.9999
7736.900, 0.9999
7737.040, 0.9999
7737.180, 0.9999
7737.320, 0.9999
7737.460, 0.9999
7737.600, 0.9999
7737.740, 0.9999
7737.880, 0.9999
7738.020, 0.9999
7738.160, 0.9999
7738.300, 0.9999
7738.440, 0.9999
7738.580, 0.9999
7738.720, 0.9999
7738.860, 0.9999
7739.000, 1.0000
7739.140, 1.0000
7739.280, 1.0000
7739.420, 1.0000
7739.560, 1.0000
7739.700, 1.0000
7739.840, 1.0000
7739.980, 1.0000
7740.120, 1.0000
7740.260, 1.0000
7740.400, 0.9999
7740.540, 0.9999
7740.680, 0.9999
7740.820, 0.9998
7740.960, 0.9997
7741.100, 0.9996
7741.240, 0.9993
7741.380, 0.9990
7741.520, 0.9987
7741.660, 0.9982
7741.800, 0.9976
7741.940, 0.9969
7742.080, 0.9962
7742.220, 0.9955
7742.360, 0.9949
7742.500, 0.9944
7742.640, 0.9941
7742.780, 0.9941
7742.920, 0.9943
7743.060, 0.9946
7743.200, 0.9952
7743.340, 0.9959
7743.480, 0.9966
7743.620, 0.9973
7743.760, 0.9979
7743.900, 0.9984
7744.040, 0.9989
7744.180, 0.9992
7744.320, 0.9994
7744.460, 0.9996
7744.600, 0.9996
7744.740, 0.9997
7744.880, 0.9997
7745.020, 0.9996
7745.160, 0.9996
7745.300, 0.9996
7745.440, 0.9995
7745.580, 0.9995
7745.720, 0.9995
7745.860, 0.9995
7746.000, 0.9995
7746.140, 0.9994
7746.280, 0.9994
7746.420, 0.9992
7746.560, 0.9991
7746.700, 0.9988
7746.840, 0.9983
7746.980, 0.9976
7747.120, 0.9967
7747.260, 0.9955
7747.400, 0.9940
7747.540, 0.9922
7747.680, 0.9902
7747.820, 0.9881
7747.960, 0.9860
7748.100, 0.9840
7748.240, 0.9824
7748.380, 0.9813
7748.520, 0.9807
7748.660, 0.9807
7748.800, 0.9813
7748.940, 0.9825
7749.080, 0.9841
7749.220, 0.9861
7749.360, 0.9882
7749.500, 0.9903
7749.640, 0.9923
7749.780, 0.9940
7749.920, 0.9955
7750.060, 0.9966
7750.200, 0.9975
7750.340, 0.9981
7750.480, 0.9984
7750.620, 0.9987
7750.760, 0.9988
7750.900, 0.9988
7751.040, 0.9988
7751.180, 0.9989
7751.320, 0.9989
7751.460, 0.9990
7751.600, 0.9991
7751.740, 0.9993
7751.880, 0.9994
7752.020, 0.9995
7752.160, 0.9996
7752.300, 0.9997
7752.440, 0.9998
7752.580, 0.9998
7752.720, 0.9999
7752.860, 0.9999
7753.000, 0.9999
7753.140, 0.9999
7753.280, 0.9999
7753.420, 0.9999
7753.560, 0.9999
7753.700, 0.9999
7753.840, 0.9999
7753.980, 0.9999
7754.120, 0.9999
7754.260, 0.9999
7754.400, 0.9999
7754.540, 0.9999
7754.680, 0.9999
7754.820, 0.9998
7754.960, 0.9998
7755.100, 0.9998
7755.240, 0.9998
7755.380, 0.9998
7755.520, 0.9998
7755.660, 0.9998
7755.800, 0.9999
7755.940, 0.9999
7756.080, 0.9999
7756.220, 0.9999
7756.360, 0.9999
7756.500, 0.9999
7756.640, 1.0000
7756.780, 1.0000
7756.920, 1.0000
7757.060, 1.0000
7757.200, 1.0000
7757.340, 1.0000
7757.480, 1.0000
7757.620, 1.0000
7757.760, 1.0000
7757.900, 1.0000
7758.040, 0.9999
7758.180, 0.9999
7758.320, 0.9999
7758.460, 0.9999
7758.600, 0.9999
7758.740, 0.9999
7758.880, 0.9998
7759.020, 0.9998
7759.160, 0.9998
7759.300, 0.9998
7759.440, 0.9997
7759.580, 0.9997
7759.720, 0.9997
7759.860, 0.9997
7760.000, 0.9997
7760.140, 0.9996
7760.280, 0.9996
7760.420, 0.9996
7760.560, 0.9996
7760.700, 0.9996
7760.840, 0.9996
7760.980, 0.9997
7761.120, 0.9997
7761.260, 0.9997
7761.400, 0.9998
7761.540, 0.9998
7761.680, 0.9998
7761.820, 0.9999
7761.960, 0.9999
7762.100, 0.9999
7762.240, 0.9999
7762.380, 0.9999
7762.520, 1.0000
7762.660, 1.0000
7762.800, 1.0000
7762.940, 1.0000
7763.080, 1.0000
7763.220, 1.0000
7763.360, 0.9999
7763.500, 0.9999
7763.640, 0.9999
7763.780, 0.9999
7763.920, 0.9999
7764.060, 0.9999
7764.200, 0.9999
7764.340, 0.9999
7764.480, 0.9999
7764.620, 0.9999
7764.760, 0.9999
7764.900, 0.9999
7765.040, 0.9999
7765.180, 0.9999
7765.320, 0.9999
7765.460, 0.9999
7765.600, 0.9999
7765.740, 0.9999
7765.880, 0.9999
7766.020, 1.0000
7766.160, 1.0000
7766.300, 1.0000
7766.440, 1.0000
7766.580, 1.0000
7766.720, 1.0000
7766.860, 1.0000
7767.000, 1.0000
7767.140, 1.0000
7767.280, 1.0000
7767.420, 1.0000
7767.560, 1.0000
7767.700, 1.0000
7767.840, 1.0000
7767.980, 1.0000
7768.120, 1.0000
7768.260, 1.0000
7768.400, 1.0000
7768.540, 1.0000
7768.680, 1.0000
7768.820, 1.0000
7768.960, 1.0000
7769.100, 1.0000
7769.240, 1.0000
7769.380, 1.0000
7769.520, 1.0000
7769.660, 0.9999
7769.800, 0.9999
7769.940, 0.9999
7770.080, 0.9998
7770.220, 0.9997
7770.360, 0.9995
7770.500, 0.9993
7770.640, 0.9989
7770.780, 0.9984
7770.920, 0.9978
7771.060, 0.9971
7771.200, 0.9964
7771.340, 0.9955
7771.480, 0.9948
7771.620, 0.9941
7771.760, 0.9936
7771.900, 0.9933
7772.040, 0.9933
7772.180, 0.9936
7772.320, 0.9940
7772.460, 0.9946
7772.600, 0.9953
7772.740, 0.9959
7772.880, 0.9964
7773.020, 0.9967
7773.160, 0.9969
7773.300, 0.9968
7773.440, 0.9965
7773.580, 0.9961
7773.720, 0.9956
7773.860, 0.9951
7774.000, 0.9947
7774.140, 0.9944
7774.280, 0.9942
7774.420, 0.9941
7774.560, 0.9942
7774.700, 0.9943
7774.840, 0.9945
7774.980, 0.9948
7775.120, 0.9950
7775.260, 0.9954
7775.400, 0.9957
7775.540, 0.9961
7775.680, 0.9965
7775.820, 0.9970
7775.960, 0.9975
7776.100, 0.9979
7776.240, 0.9984
7776.380, 0.9988
7776.520, 0.9991
7776.660, 0.9993
7776.800, 0.9995
7776.940, 0.9997
7777.080, 0.9998
7777.220, 0.9999
7777.360, 0.9999
7777.500, 0.9999
7777.640, 0.9999
7777.780, 1.0000
7777.920, 1.0000
7778.060, 0.9999
7778.200, 0.9999
7778.340, 0.9999
7778.480, 0.9998
7778.620, 0.9997
7778.760, 0.9995
7778.900, 0.9992
7779.040, 0.9987
7779.180, 0.9980
7779.320, 0.9971
7779.460, 0.9958
7779.600, 0.9943
7779.740, 0.9926
7779.880, 0.9907
7780.020, 0.9888
7780.160, 0.9871
7780.300, 0.9856
7780.440, 0.9847
7780.580, 0.9844
7780.720, 0.9847
7780.860, 0.9857
7781.000, 0.9871
7781.140, 0.9888
7781.280, 0.9907
7781.420, 0.9926
7781.560, 0.9944
7781.700, 0.9959
7781.840, 0.9971
7781.980, 0.9980
7782.120, 0.9987
7782.260, 0.9992
7782.400, 0.9995
7782.540, 0.9997
7782.680, 0.9998
7782.820, 0.9999
7782.960, 0.9999
7783.100, 0.9999
7783.240, 0.9999
7783.380, 1.0000
7783.520, 1.0000
7783.660, 1.0000
7783.800, 1.0000
7783.940, 1.0000
7784.080, 1.0000
7784.220, 1.0000
7784.360, 1.0000
7784.500, 1.0000
7784.640, 1.0000
7784.780, 1.0000
7784.920, 1.0000
7785.060, 1.0000
7785.200, 1.0000
7785.340, 1.0000
7785.480, 1.0000
7785.620, 1.0000
7785.760, 1.0000
7785.900, 1.0000
7786.040, 1.0000
7786.180, 1.0000
7786.320, 0.9999
7786.460, 0.9999
7786.600, 0.9999
7786.740, 0.9999
7786.880, 0.9999
7787.020, 0.9998
7787.160, 0.9997
7787.300, 0.9995
7787.440, 0.9993
7787.580, 0.9989
7787.720, 0.9984
7787.860, 0.9978
7788.000, 0.9970
7788.140, 0.9960
7788.280, 0.9951
7788.420, 0.9941
7788.560, 0.9932
7788.700, 0.9925
7788.840, 0.9920
7788.980, 0.9919
7789.120, 0.9921
7789.260, 0.9927
7789.400, 0.9934
7789.540, 0.9943
7789.680, 0.9953
7789.820, 0.9963
7789.960, 0.9972
7790.100, 0.9980
7790.240, 0.9986
7790.380, 0.9990
7790.520, 0.9994
7790.660, 0.9996
7790.800, 0.9997
7790.940, 0.9998
7791.080, 0.9999
7791.220, 0.9999
7791.360, 0.9999
7791.500, 1.0000
7791.640, 1.0000
7791.780, 1.0000
7791.920, 1.0000
7792.060, 1.0000
7792.200, 1.0000
7792.340, 1.0000
7792.480, 1.0000
7792.620, 1.0000
7792.760, 1.0000
7792.900, 1.0000
7793.040, 1.0000
7793.180, 1.0000
7793.320, 1.0000
7793.460, 1.0000
7793.600, 1.0000
7793.740, 1.0000
7793.880, 1.0000
7794.020, 1.0000
7794.160, 1.0000
7794.300, 1.0000
7794.440, 1.0000
7794.580, 1.0000
7794.720, 1.0000
7794.860, 1.0000
7795.000, 1.0000
7795.140, 1.0000
7795.280, 0.9999
7795.420, 0.9999
7795.560, 0.9999
7795.700, 0.9998
7795.840, 0.9997
7795.980, 0.9996
7796.120, 0.9993
7796.260, 0.9990
7796.400, 0.9986
7796.540, 0.9980
7796.680, 0.9973
7796.820, 0.9965
7796.960, 0.9957
7797.100, 0.9949
7797.240, 0.9942
7797.380, 0.9936
7797.520, 0.9933
7797.660, 0.9932
7797.800, 0.9934
7797.940, 0.9939
7798.080, 0.9945
7798.220, 0.9953
7798.360, 0.9960
7798.500, 0.9968
7798.640, 0.9974
7798.780, 0.9979
7798.920, 0.9982
7799.060, 0.9984
7799.200, 0.9985
7799.340, 0.9985
7799.480, 0.9984
7799.620, 0.9983
7799.760, 0.9983
7799.900, 0.9982
7800.040, 0.9982
7800.180, 0.9983
7800.320, 0.9984
7800.460, 0.9986
7800.600, 0.9988
7800.740, 0.9990
7800.880, 0.9992
7801.020, 0.9993
7801.160, 0.9995
7801.300, 0.9996
7801.440, 0.9997
7801.580, 0.9997
7801.720, 0.9997
7801.860, 0.9997
7802.000, 0.9997
7802.140, 0.9997
7802.280, 0.9997
7802.420, 0.9997
7802.560, 0.9997
7802.700, 0.9997
7802.840, 0.9998
7802.980, 0.9998
7803.120, 0.9998
7803.260, 0.9998
7803.400, 0.9999
7803.540, 0.9999
7803.680, 0.9999
7803.820, 0.9999
7803.960, 0.9999
7804.100, 0.9999
7804.240, 1.0000
7804.380, 1.0000
7804.520, 1.0000
7804.660, 1.0000
7804.800, 1.0000
7804.940, 1.0000
7805.080, 1.0000
7805.220, 1.0000
7805.360, 0.9999
7805.500, 0.9999
7805.640, 0.9999
7805.780, 0.9999
7805.920, 0.9999
7806.060, 0.9999
7806.200, 0.9999
7806.340, 0.9998
7806.480, 0.9997
7806.620, 0.9996
7806.760, 0.9995
7806.900, 0.9993
7807.040, 0.9991
7807.180, 0.9988
7807.320, 0.9986
7807.460, 0.9983
7807.600, 0.9981
7807.740, 0.9980
7807.880, 0.9979
7808.020, 0.9980
7808.160, 0.9981
7808.300, 0.9982
7808.440, 0.9984
7808.580, 0.9987
7808.720, 0.9989
7808.860, 0.9992
7809.000, 0.9993
7809.140, 0.9995
7809.280, 0.9996
7809.420, 0.9997
7809.560, 0.9997
7809.700, 0.9997
7809.840, 0.9996
7809.980, 0.9996
7810.120, 0.9995
7810.260, 0.9994
7810.400, 0.9993
7810.540, 0.9992
7810.680, 0.9991
7810.820, 0.9990
7810.960, 0.9990
7811.100, 0.9990
7811.240, 0.9990
7811.380, 0.9991
7811.520, 0.9992
7811.660, 0.9993
7811.800, 0.9994
7811.940, 0.9995
7812.080, 0.9996
7812.220, 0.9997
7812.360, 0.9997
7812.500, 0.9998
7812.640, 0.9998
7812.780, 0.9999
7812.920, 0.9999
7813.060, 0.9999
7813.200, 0.9999
7813.340, 0.9999
7813.480, 0.9999
7813.620, 0.9999
7813.760, 0.9999
7813.900, 0.9999
7814.040, 0.9999
7814.180, 1.0000
7814.320, 1.0000
7814.460, 1.0000
7814.600, 1.0000
7814.740, 1.0000
7814.880, 1.0000
7815.020, 1.0000
7815.160, 1.0000
7815.300, 1.0000
7815.440, 1.0000
7815.580, 1.0000
7815.720, 1.0000
7815.860, 1.0000
7816.000, 0.9999
7816.140, 0.9999
7816.280, 0.9999
7816.420, 0.9999
7816.560, 0.9999
7816.700, 0.9999
7816.840, 0.9999
7816.980, 0.9999
7817.120, 0.9999
7817.260, 0.9999
7817.400, 0.9999
7817.540, 0.9999
7817.680, 0.9999
7817.820, 0.9999
7817.960, 0.9999
7818.100, 0.9999
7818.240, 1.0000
7818.380, 1.0000
7818.520, 1.0000
7818.660, 1.0000
7818.800, 1.0000
7818.940, 1.0000
7819.080, 1.0000
7819.220, 1.0000
7819.360, 1.0000
7819.500, 0.9999
7819.640, 0.9999
7819.780, 0.9999
7819.920, 0.9999
7820.060, 0.9999
7820.200, 0.9999
7820.340, 0.9999
7820.480, 0.9999
7820.620, 0.9999
7820.760, 0.9999
7820.900, 0.9999
7821.040, 0.9999
7821.180, 0.9999
7821.320, 0.9999
7821.460, 0.9999
7821.600, 0.9999
7821.740, 0.9999
7821.880, 0.9999
7822.020, 0.9999
7822.160, 0.9999
7822.300, 0.9999
7822.440, 0.9999
7822.580, 0.9999
7822.720, 0.9999
7822.860, 1.0000
7823.000, 1.0000
7823.140, 1.0000
7823.280, 1.0000
7823.420, 1.0000
7823.560, 1.0000
7823.700, 1.0000
7823.840, 1.0000
7823.980, 1.0000
7824.120, 1.0000
7824.260, 1.0000
7824.400, 1.0000
7824.540, 1.0000
7824.680, 1.0000
7824.820, 1.0000
7824.960, 1.0000
7825.100, 1.0000
7825.240, 1.0000
7825.380, 0.9999
7825.520, 0.9999
7825.660, 0.9999
7825.800, 0.9999
7825.940, 0.9999
7826.080, 0.9998
7826.220, 0.9998
7826.360, 0.9998
7826.500, 0.9998
7826.640, 0.9998
7826.780, 0.9998
7826.920, 0.9998
7827.060, 0.9998
7827.200, 0.9998
7827.340, 0.9998
7827.480, 0.9998
7827.620, 0.9999
7827.760, 0.9999
7827.900, 0.9999
7828.040, 0.9999
7828.180, 0.9999
7828.320, 1.0000
7828.460, 1.0000
7828.600, 1.0000
7828.740, 1.0000
7828.880, 1.0000
7829.020, 1.0000
7829.160, 1.0000
7829.300, 1.0000
7829.440, 1.0000
7829.580, 1.0000
7829.720, 0.9999
7829.860, 0.9999
7830.000, 0.9999
7830.140, 0.9998
7830.280, 0.9996
7830.420, 0.9994
7830.560, 0.9989
7830.700, 0.9983
7830.840, 0.9975
7830.980, 0.9963
7831.120, 0.9948
7831.260, 0.9930
7831.400, 0.9908
7831.540, 0.9886
7831.680, 0.9863
7831.820, 0.9842
7831.960, 0.9826
7832.100, 0.9816
7832.240, 0.9813
7832.380, 0.9817
7832.520, 0.9829
7832.660, 0.9846
7832.800, 0.9868
7832.940, 0.9890
7833.080, 0.9913
7833.220, 0.9933
7833.360, 0.9951
7833.500, 0.9965
7833.640, 0.9976
7833.780, 0.9984
7833.920, 0.9989
7834.060, 0.9992
7834.200, 0.9993
7834.340, 0.9994
7834.480, 0.9993
7834.620, 0.9992
7834.760, 0.9990
7834.900, 0.9988
7835.040, 0.9986
7835.180, 0.9984
7835.320, 0.9983
7835.460, 0.9981
7835.600, 0.9980
7835.740, 0.9979
7835.880, 0.9979
7836.020, 0.9979
7836.160, 0.9980
7836.300, 0.9981
7836.440, 0.9983
7836.580, 0.9985
7836.720, 0.9987
7836.860, 0.9989
7837.000, 0.9991
7837.140, 0.9993
7837.280, 0.9994
7837.420, 0.9995
7837.560, 0.9996
7837.700, 0.9997
7837.840, 0.9997
7837.980, 0.9998
7838.120, 0.9998
7838.260, 0.9998
7838.400, 0.9998
7838.540, 0.9998
7838.680, 0.9998
7838.820, 0.9999
7838.960, 0.9999
7839.100, 0.9999
7839.240, 0.9999
7839.380, 0.9999
7839.520, 0.9999
7839.660, 0.9999
7839.800, 0.9999
7839.940, 0.9999
7840.080, 0.9999
7840.220, 0.9998
7840.360, 0.9998
7840.500, 0.9998
7840.640, 0.9998
7840.780, 0.9998
7840.920, 0.9998
7841.060, 0.9998
7841.200, 0.9998
7841.340, 0.9998
7841.480, 0.9998
7841.620, 0.9998
7841.760, 0.9998
7841.900, 0.9998
7842.040, 0.9998
7842.180, 0.9998
7842.320, 0.9998
7842.460, 0.9997
7842.600, 0.9997
7842.740, 0.9997
7842.880, 0.9997
7843.020, 0.9997
