# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Oct 13 10:03:06 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Subaru/Hyper Suprime-Cam (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gmag    rmag    imag    zmag    ymag    NB816mag  NB921mag
0.01471 0.00000 10.00000 1.0366438627 2.4802753925    0.768  3.460  3.4660 -0.320    8  0.523  0.481   354.53   141.93    87.00    70.63    57.58  0 -5.89e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.879 2.911 1.144 -1.619 -2.838 -3.678 -2.699 -3.306
0.01471 0.00000 10.00000 1.0366438627 2.4802753925    0.767  3.189  3.5051  0.106    8  0.523  0.481   129.06    65.62    41.64    33.43    27.20  1 -2.02e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.202 1.949 0.561 -1.926 -2.859 -3.416 -2.787 -3.221
0.01471 0.00000 10.00000 1.0366439819 2.4802753925    0.766  3.058  3.5249  0.315    8  0.523  0.481    80.41    44.97    29.03    23.17    18.84  1 -1.19e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.876 1.048 -0.242 -2.187 -2.894 -3.250 -2.772 -3.120
0.01471 0.00000 10.00000 1.0366441011 2.4802756310    0.763  2.898  3.5490  0.571    8  0.523  0.481    45.89    28.31    18.66    14.80    12.01  1 -6.17e-08      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.475 0.371 -0.921 -2.194 -2.686 -2.906 -2.522 -2.787
0.01471 0.00000 10.00000 1.0366443396 2.4802756310    0.759  2.925  3.5447  0.524    8  0.523  0.481    50.67    30.74    20.18    16.02    13.01  1 -7.03e-08      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.542 0.464 -0.821 -2.205 -2.730 -2.968 -2.572 -2.849
0.01471 0.00000 10.00000 1.0366445780 2.4802756310    0.754  3.053  3.5250  0.315    8  0.523  0.481    80.32    44.83    28.93    23.11    18.78  1 -1.22e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.862 1.053 -0.237 -2.177 -2.882 -3.237 -2.760 -3.107
0.01471 0.00000 10.00000 1.0366448164 2.4802756310    0.748  3.210  3.5008  0.056    8  0.523  0.481   144.38    71.36    45.09    36.27    29.51  1 -2.38e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.256 2.167 0.748 -1.837 -2.818 -3.422 -2.753 -3.206
0.01471 0.00000 10.00000 1.0366451740 2.4802756310    0.740  3.338  3.4810 -0.155    8  0.524  0.481   236.67   104.20    64.71    52.37    42.65  0 -4.06e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.575 2.784 1.144 -1.595 -2.739 -3.513 -2.655 -3.192
0.01471 0.00000 10.00000 1.0366456509 2.4802758694    0.732  3.418  3.4685 -0.289    8  0.524  0.481   326.93   132.58    81.42    66.16    53.90  0 -5.73e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.774 2.955 1.202 -1.553 -2.761 -3.592 -2.632 -3.228
0.01471 0.00000 10.00000 1.0366461277 2.4802758694    0.722  3.457  3.4620 -0.360    8  0.524  0.481   387.67   150.08    91.64    74.63    60.82  0 -6.93e-07      0.02 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.871 3.031 1.235 -1.541 -2.779 -3.633 -2.623 -3.249
0.01471 0.00000 10.00000 1.0366466045 2.4802761078    0.712  3.472  3.4591 -0.393    8  0.525  0.481   419.77   158.73    96.64    78.81    64.23  0 -7.66e-07      0.02 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.909 3.076 1.262 -1.529 -2.780 -3.644 -2.613 -3.253
0.01471 0.00000 10.00000 1.0366472006 2.4802761078    0.700  3.478  3.4631 -0.390    8  0.525  0.481   416.33   157.34    95.80    78.16    63.68  0 -8.43e-07      0.02 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.925 3.002 1.193 -1.590 -2.829 -3.684 -2.674 -3.299
0.01471 0.00000 10.00000 1.0366472006 2.4802761078    0.700  3.267  3.4895 -0.073    8  0.525  0.481   194.12    88.74    55.44    44.85    36.49  1 -3.62e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.397 2.668 1.135 -1.610 -2.704 -3.424 -2.641 -3.142
0.01471 0.00000 10.00000 1.0366472006 2.4802761078    0.700  3.085  3.5169  0.217    8  0.525  0.481    99.06    52.43    33.54    26.92    21.88  1 -1.75e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.943 1.463 0.139 -2.038 -2.836 -3.265 -2.735 -3.118
0.01471 0.00000 10.00000 1.0366473198 2.4802761078    0.698  2.924  3.5413  0.475    8  0.525  0.481    55.79    32.90    21.49    17.14    13.91  1 -9.05e-08      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.541 0.597 -0.683 -2.160 -2.711 -2.963 -2.557 -2.844
0.01471 0.00000 10.00000 1.0366473198 2.4802761078    0.697  2.950  3.5372  0.431    8  0.525  0.481    61.37    35.57    23.15    18.48    15.01  1 -1.02e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.606 0.710 -0.567 -2.162 -2.748 -3.021 -2.600 -2.901
0.01471 0.00000 10.00000 1.0366474390 2.4802761078    0.694  3.076  3.5177  0.226    8  0.525  0.481    97.03    51.50    32.97    26.47    21.51  1 -1.73e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.920 1.436 0.115 -2.040 -2.829 -3.250 -2.726 -3.105
0.01471 0.00000 10.00000 1.0366475582 2.4802761078    0.692  3.231  3.4933 -0.028    8  0.525  0.481   174.25    81.48    51.09    41.30    33.59  1 -3.25e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.308 2.548 1.056 -1.642 -2.699 -3.381 -2.637 -3.121
0.01471 0.00000 10.00000 1.0366476774 2.4802761078    0.688  3.357  3.4731 -0.236    8  0.525  0.481   285.66   118.59    73.10    59.43    48.38  0 -5.38e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.622 2.978 1.261 -1.486 -2.671 -3.483 -2.560 -3.134
0.01471 0.00000 10.00000 1.0366477966 2.4802763462    0.685  3.435  3.4601 -0.369    8  0.526  0.481   394.33   150.57    91.81    74.92    61.03  0 -7.38e-07      0.02 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.818 3.130 1.323 -1.457 -2.702 -3.562 -2.539 -3.174
0.01471 0.00000 10.00000 1.0366480350 2.4802763462    0.681  3.473  3.4533 -0.437    8  0.526  0.481   466.04   170.02   103.09    84.29    68.68  0 -8.67e-07      0.02 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.913 3.209 1.387 -1.452 -2.730 -3.608 -2.543 -3.207
0.01471 0.00000 10.00000 1.0366481543 2.4802763462    0.676  3.488  3.4503 -0.467    8  0.526  0.481   501.14   179.04   108.29    88.64    72.23  0 -9.33e-07      0.03 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.950 3.253 1.424 -1.442 -2.735 -3.621 -2.537 -3.215
0.01471 0.00000 10.00000 1.0366483927 2.4802763462    0.671  3.494  3.4756 -0.375    8  0.526  0.481   398.97   151.31    92.20    75.30    61.33  0 -1.09e-06      0.03 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.964 2.768 1.000 -1.791 -2.988 -3.809 -2.877 -3.453
0.01471 0.00000 10.00000 1.0366483927 2.4802763462    0.670  3.285  3.4835 -0.135    8  0.526  0.481   223.58    98.07    60.94    49.45    40.23  0 -4.42e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.443 2.839 1.227 -1.516 -2.646 -3.406 -2.568 -3.096
0.01471 0.00000 10.00000 1.0366483927 2.4802763462    0.670  3.104  3.5137  0.166    8  0.526  0.481   110.77    56.86    36.21    29.15    23.68  1 -2.17e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.990 1.645 0.301 -1.978 -2.817 -3.283 -2.725 -3.123
0.01471 0.00000 10.00000 1.0366485119 2.4802763462    0.668  2.943  3.5407  0.434    8  0.526  0.481    60.67    35.01    22.78    18.21    14.78  1 -1.13e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.589 0.580 -0.705 -2.201 -2.757 -3.011 -2.602 -2.891
0.01471 0.00000 10.00000 1.0366485119 2.4802763462    0.666  2.970  3.5368  0.391    8  0.526  0.481    66.71    37.81    24.52    19.62    15.93  1 -1.28e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.654 0.688 -0.596 -2.203 -2.793 -3.068 -2.645 -2.947
0.01471 0.00000 10.00000 1.0366486311 2.4802763462    0.663  3.095  3.5163  0.182    8  0.526  0.481   106.67    55.10    35.13    28.27    22.97  1 -2.16e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.967 1.492 0.160 -2.041 -2.847 -3.283 -2.747 -3.133
0.01471 0.00000 10.00000 1.0366487503 2.4802763462    0.660  3.249  3.4907 -0.076    8  0.526  0.481   194.32    87.86    54.84    44.46    36.16  0 -4.04e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.352 2.671 1.146 -1.594 -2.679 -3.390 -2.617 -3.114
0.01471 0.00000 10.00000 1.0366488695 2.4802763462    0.656  3.374  3.4699 -0.287    8  0.526  0.481   321.56   128.44    78.80    64.26    52.30  0 -6.66e-07      0.02 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.665 3.055 1.301 -1.455 -2.659 -3.488 -2.534 -3.125
0.01471 0.00000 10.00000 1.0366489887 2.4802765846    0.652  3.452  3.4570 -0.420    8  0.527  0.481   444.37   162.93    98.88    80.93    65.91  0 -9.15e-07      0.03 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.860 3.205 1.377 -1.437 -2.701 -3.573 -2.525 -3.176
0.01471 0.00000 10.00000 1.0366492271 2.4802765846    0.647  3.490  3.4511 -0.485    8  0.527  0.481   521.66   182.89   110.41    90.54    73.76  0 -1.08e-06      0.04 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.956 3.277 1.431 -1.437 -2.731 -3.620 -2.533 -3.212
0.01471 0.00000 10.00000 1.0366493464 2.4802765846    0.642  3.505  3.4496 -0.509    8  0.527  0.481   554.05   190.76   114.92    94.33    76.85  0 -1.18e-06      0.04 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.993 3.295 1.441 -1.446 -2.749 -3.642 -2.544 -3.231
0.01471 0.00000 10.00000 1.0366495848 2.4802765846    0.636  3.511  3.4902 -0.357    8  0.527  0.481   379.88   144.48    88.11    72.05    58.65  0 -1.47e-06      0.05 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -4.008 2.386 0.740 -2.106 -3.237 -3.984 -3.167 -3.684
0.01471 0.00000 10.00000 1.0366495848 2.4802765846    0.635  3.306  3.4875 -0.163    8  0.527  0.481   237.75   101.72    63.02    51.27    41.70  0 -5.82e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.495 2.714 1.131 -1.635 -2.749 -3.489 -2.680 -3.194
0.01471 0.00000 10.00000 1.0366495848 2.4802765846    0.634  3.125  3.5209  0.151    8  0.527  0.481   114.26    57.70    36.67    29.59    24.03  1 -2.89e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.044 1.145 -0.181 -2.257 -3.010 -3.397 -2.894 -3.261
0.01471 0.00000 10.00000 1.0366497040 2.4802765846    0.633  2.965  3.5512  0.431    8  0.527  0.481    60.72    34.71    22.57    18.08    14.66  1 -1.51e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.642 0.157 -1.171 -2.387 -2.864 -3.076 -2.692 -2.953
0.01471 0.00000 10.00000 1.0366497040 2.4802765846    0.630  2.991  3.5478  0.390    8  0.527  0.481    66.57    37.39    24.23    19.43    15.76  1 -1.71e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.707 0.218 -1.105 -2.411 -2.913 -3.138 -2.745 -3.015
0.01471 0.00000 10.00000 1.0366498232 2.4802765846    0.627  3.115  3.5264  0.177    8  0.527  0.481   107.36    54.81    34.91    28.15    22.86  1  -2.9e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.019 0.870 -0.442 -2.362 -3.057 -3.399 -2.926 -3.269
0.01471 0.00000 10.00000 1.0366499424 2.4802765846    0.624  3.269  3.4995 -0.086    8  0.527  0.481   197.83    88.10    54.91    44.61    36.27  0 -5.45e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.402 2.217 0.752 -1.897 -2.908 -3.536 -2.841 -3.306
0.01471 0.00000 10.00000 1.0366500616 2.4802765846    0.619  3.393  3.4781 -0.299    8  0.528  0.481   329.36   129.28    79.19    64.72    52.66  0 -9.02e-07      0.03 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.713 2.889 1.167 -1.610 -2.788 -3.592 -2.688 -3.250
0.01471 0.00000 10.00000 1.0366503000 2.4802768230    0.614  3.471  3.4656 -0.430    8  0.528  0.481   453.66   163.52    99.10    81.29    66.17  0 -1.25e-06      0.04 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.908 3.078 1.238 -1.561 -2.802 -3.660 -2.651 -3.274
0.01471 0.00000 10.00000 1.0366504192 2.4802768230    0.608  3.509  3.4612 -0.490    8  0.528  0.481   525.85   181.80   109.62    90.09    73.36  0  -1.5e-06      0.06 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -4.003 3.141 1.257 -1.563 -2.829 -3.704 -2.656 -3.304
0.01471 0.00000 10.00000 1.0366506577 2.4802768230    0.602  3.524  3.4621 -0.507    8  0.528  0.481   547.22   186.75   112.45    92.49    75.31  0 -1.66e-06      0.07 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -4.041 3.134 1.235 -1.593 -2.860 -3.738 -2.688 -3.336
0.01471 0.00000 10.00000 1.0366508961 2.4802768230    0.595  3.531  3.5120 -0.318    8  0.528  0.481   344.01   132.48    81.00    66.31    53.94  0 -2.11e-06      0.09 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -4.057 1.171 -0.348 -2.835 -3.745 -4.258 -3.632 -4.071
0.01471 0.00000 10.00000 1.0366508961 2.4802768230    0.595  3.329  3.5071 -0.136    8  0.528  0.481   222.23    95.36    59.17    48.21    39.18  0 -8.48e-07      0.03 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.554 1.677 0.235 -2.281 -3.215 -3.761 -3.130 -3.567
0.01471 0.00000 10.00000 1.0366508961 2.4802768230    0.594  3.149  3.5452  0.195    8  0.528  0.481   102.70    52.35    33.37    26.95    21.87  1 -4.18e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.104 -0.030 -1.385 -2.769 -3.294 -3.530 -3.122 -3.402
0.01471 0.00000 10.00000 1.0366510153 2.4802768230    0.592  2.989  3.5804  0.495    8  0.528  0.481    52.43    30.42    19.87    15.92    12.90  1 -2.15e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.703 -0.620 -1.981 -2.669 -2.995 -3.140 -2.804 -3.007
0.01471 0.00000 10.00000 1.0366510153 2.4802768230    0.589  3.015  3.5780  0.457    8  0.528  0.481    56.96    32.53    21.18    16.99    13.77  1 -2.45e-07      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -2.768 -0.629 -1.999 -2.719 -3.056 -3.206 -2.864 -3.072
0.01471 0.00000 10.00000 1.0366511345 2.4802768230    0.586  3.139  3.5558  0.242    8  0.529  0.481    92.17    47.91    30.65    24.73    20.07  1 -4.24e-07      0.01 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.077 -0.359 -1.748 -2.861 -3.312 -3.512 -3.127 -3.380
0.01471 0.00000 10.00000 1.0366512537 2.4802768230    0.582  3.291  3.5279 -0.025    8  0.529  0.481   170.66    77.53    48.53    39.45    32.05  0 -8.11e-07      0.02 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.459 0.457 -0.903 -2.813 -3.500 -3.832 -3.354 -3.698
0.01471 0.00000 10.00000 1.0366513729 2.4802768230    0.577  3.415  3.5064 -0.238    8  0.529  0.481   283.13   113.78    69.99    57.24    46.53  0 -1.37e-06      0.05 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.768 1.646 0.157 -2.421 -3.379 -3.944 -3.291 -3.740
0.01471 0.00000 10.00000 1.0366516113 2.4802770615    0.571  3.493  3.4955 -0.364    8  0.529  0.481   383.51   142.37    86.68    71.14    57.86  0 -1.92e-06      0.09 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -3.962 2.274 0.638 -2.178 -3.271 -3.973 -3.193 -3.699
0.01471 0.00000 10.00000 1.0366517305 2.4802770615    0.565  3.531  3.4942 -0.412    8  0.529  0.481   431.25   154.88    93.91    77.21    62.81  0 -2.35e-06      0.12 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -4.058 2.364 0.671 -2.183 -3.300 -4.025 -3.217 -3.737
0.01471 0.00000 10.00000 1.0366519690 2.4802770615    0.558  3.547  3.4996 -0.411    8  0.529  0.481   430.35   154.23    93.51    76.91    62.56  0 -2.66e-06      0.26 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -4.096 2.478 0.686 -2.188 -3.299 -4.005 -3.191 -3.725
0.01471 0.00000 10.00000 1.0366522074 2.4802770615    0.551  3.553  3.5446 -0.244    8  0.529  0.481   286.13   113.53    69.77    57.15    46.45  0 -3.18e-06      0.27 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 -4.113 -0.106 -1.809 -3.374 -3.991 -4.304 -3.750 -4.117
0.01471 0.00000 10.00000 1.0366528034 2.4802772999    0.530 -9.999  4.0000  1.858    9  0.530  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.962e-01 2.892e-01 2.312e-03 1.095e-03 6.405e-03 -1.000 1.453e-02 29.767 29.888 30.137 30.394 30.475 30.579 30.482 30.518
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gmag    rmag    imag    zmag    ymag    NB816mag  NB921mag
0.041619 0.50000 10.00000 0.1000000015 1.1711064577    0.100 -3.266  3.3672  5.125    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.9e-17      0.00 6.321e-01 3.259e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 12.936 18.371 16.896 14.274 13.135 12.427 13.303 12.641
0.041619 0.50000 10.00000 0.1176968068 1.3039438725    0.118 -3.070  3.3887  5.086    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.93e-17      0.00 6.316e-01 3.265e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 12.446 17.858 16.395 13.783 12.646 11.937 12.813 12.153
0.041619 0.50000 10.00000 0.1199999973 1.3193154335    0.120 -3.047  3.3913  5.081    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.39e-17      0.00 6.315e-01 3.265e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 12.387 17.797 16.336 13.724 12.588 11.878 12.755 12.095
0.041619 0.50000 10.00000 0.1279316396 1.3694517612    0.128 -2.978  3.3981  5.067    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-17      0.00 6.313e-01 3.267e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 12.216 17.618 16.161 13.552 12.417 11.707 12.583 11.924
0.041619 0.50000 10.00000 0.1400000006 1.4384527206    0.140 -2.882  3.4076  5.048    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-17      0.00 6.310e-01 3.270e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 11.975 17.366 15.914 13.310 12.176 11.465 12.342 11.683
0.041619 0.50000 10.00000 0.1599999964 1.5372931957    0.160 -2.749  3.4197  5.021    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-16      0.00 6.305e-01 3.275e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 11.641 16.935 15.504 12.938 11.822 11.125 11.986 11.340
0.041619 0.50000 10.00000 0.2000000030 1.6938791275    0.200 -2.526  3.4404  4.979    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.71e-16      0.00 6.296e-01 3.284e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 11.085 15.690 14.368 12.066 11.095 10.510 11.244 10.695
0.041619 0.50000 10.00000 0.2500000000 1.8403258324    0.250 -2.310  3.4581  4.931    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-19      0.00 6.290e-01 3.291e-01 7.544e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 10.546 14.645 13.365 11.295 10.434 9.936 10.578 10.098
0.041619 0.50000 10.00000 0.3000000417 1.9529141188    0.300 -2.139  3.4709  4.889    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.98e-16      0.00 6.287e-01 3.293e-01 7.544e-03 2.036e-03 1.846e-02 -1.000 4.196e-02 10.117 13.900 12.648 10.727 9.934 9.489 10.076 9.636
0.041619 0.50000 10.00000 0.3499999940 2.0434174538    0.350 -1.988  3.4819  4.850    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.2e-16      0.00 6.332e-01 3.248e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 9.740 13.276 12.043 10.245 9.506 9.103 9.645 9.238
0.041619 0.50000 10.00000 0.3851148784 2.0974833965    0.385 -1.885  3.4911  4.826    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-15      0.00 6.334e-01 3.246e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 9.484 12.835 11.603 9.910 9.214 8.843 9.352 8.969
0.041619 0.50000 10.00000 0.4000000060 2.1185026169    0.400 -1.845  3.4948  4.816    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-15      0.00 6.335e-01 3.245e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 9.382 12.669 11.449 9.783 9.101 8.740 9.237 8.863
0.041619 0.50000 10.00000 0.4282391071 2.1557159424    0.428 -1.762  3.5025  4.793    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-15      0.00 6.335e-01 3.245e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 9.174 12.329 11.132 9.523 8.870 8.530 9.002 8.646
0.041619 0.50000 10.00000 0.4500000179 2.1822810173    0.450 -1.701  3.5081  4.776    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-15      0.00 6.335e-01 3.245e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 9.023 12.087 10.903 9.337 8.704 8.379 8.834 8.491
0.041619 0.50000 10.00000 0.5000000596 2.2374544144    0.500 -1.553  3.5233  4.735    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-15      0.00 6.336e-01 3.244e-01 7.545e-03 2.035e-03 1.846e-02 -1.000 4.196e-02 8.652 11.486 10.331 8.878 8.300 8.014 8.424 8.113
0.041619 0.50000 10.00000 0.5288944244 2.2653791904    0.529 -1.456  3.5331  4.702    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.69e-15      0.00 6.476e-01 3.119e-01 7.266e-03 1.960e-03 1.778e-02 -1.000 4.042e-02 8.411 11.116 9.997 8.589 8.040 7.776 8.159 7.868
0.041619 0.50000 10.00000 0.5500000119 2.2836582661    0.550 -1.389  3.5399  4.679    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-15      0.00 6.574e-01 3.032e-01 7.071e-03 1.908e-03 1.731e-02 -1.000 3.934e-02 8.243 10.862 9.763 8.390 7.861 7.611 7.976 7.699
0.041619 0.50000 10.00000 0.6000000238 2.3211214542    0.600 -1.227  3.5624  4.645    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.58e-15      0.00 6.610e-01 3.000e-01 7.005e-03 1.890e-03 1.715e-02 -1.000 3.900e-02 7.838 10.159 9.083 7.876 7.424 7.223 7.532 7.295
